Filename,Marathi Translation
common_voice_hi_26954705.mp3,"जर साश्मा डिग विजॅम लोड असेल तर आता डिग जी म्हणाले की मुडीला ते मिळाले आहे, सश्मा जी."
common_voice_hi_26954709.mp3,मायावती डिलिनिक तककी आणि काहींनी काहींसाठी तयार केले
common_voice_hi_26954748.mp3,गॅटूने जैशिम हॅमला सहमती दर्शविली
common_voice_hi_26954749.mp3,संपूर्ण वर्षाच्या चर्चेत पीम रिलीज होईल
common_voice_hi_26954751.mp3,श्वासोच्छवासाच्या श्वासोच्छवासाने विभाजित होईल
common_voice_hi_26954753.mp3,अदवानीला मनवानबद्दल वाईट वाटते
common_voice_hi_26954756.mp3,"बुरू अदत ही बॅग नाही, एक क्रेसर आहे"
common_voice_hi_26954841.mp3,बुपन्ना दिवाजचा आनंदद चेट दिल नोकयन आणि तानशमधील सुवर्ण विजय
common_voice_hi_26954842.mp3,हे चिडचिडे सद्संगधार जशे महामादच्या लावा काश्मीरमध्ये आरामदायक आहे
common_voice_hi_26954844.mp3,"यू.पी. एसटीएफने लाखो कचवे, तस्कर गर्लफ्रेंडला धक्का दिला आहे"
common_voice_hi_26954847.mp3,दुनाच्या टोबच्या अंतर्भूत मध्ये भारताची अनुपस्थिती
common_voice_hi_26954850.mp3,या शेतकर्‍यांच्या शेतात आपत्ती झाल्याने अधिका officers ्यांच्या आदेशाने पाऊस पडला
common_voice_hi_26954885.mp3,पावसामुळे सिथानी वांडे रद्द झाले
common_voice_hi_26954886.mp3,जर आपल्याला माहित असेल तर श्रावलाला त्याचा महिमा आणि महातु माहित असेल तर
common_voice_hi_26954887.mp3,Jod बनी किती नफा
common_voice_hi_26954888.mp3,पाकने नशररवच्या गिरखातारीसाठी मॅगी मध घेतले
common_voice_hi_26954890.mp3,"अनुल बाजपेच्या दाव्यावर, त्याने बरीच चर्चा केली"
common_voice_hi_26954914.mp3,चेंगराचेंगरीवर मशरूम दिलखाद चेतन टार्क
common_voice_hi_26954917.mp3,"दिवाळीवर, देशव्यापी उम्पा नष्ट झाला"
common_voice_hi_26954922.mp3,नारायण साईचा मसवायड बेडे कास मकस सााद जमुना निन्क्या सरेंडर
common_voice_hi_26954934.mp3,ओठ लोक माशी मध्ये उड्डाण केले
common_voice_hi_26954978.mp3,उस्टेने त्याला अखिलला न जाता दिले
common_voice_hi_26954979.mp3,शारुखन ते लिंकर अखचे कुमार पर्यंतच्या बैठकीत चाई तारे
common_voice_hi_26954980.mp3,"सजजादिनने काही फाइलिंग पूर्ण केले, काही डावीकडे"
common_voice_hi_26954983.mp3,हे अद्वितीय विवेक शिलंकाच्या खिलग वांडे सेरीसमध्ये लागागर वाइड रीकॉड्स बनवतील
common_voice_hi_26954992.mp3,तेजासवी यदर अनार्सीला विसरेल आणि बिहारमध्ये अंमलात आणले जाणार नाही.
